node,total_fee,degree,capacity
024844abb8efc3262539fffb66cbb46282324894212a13bb5b4c7cae96744e5a97,1.001,43,26924072.5
03c44a3fef1637aae26c96bbe932baf5094b6f48a060d8944bd32d4f67032cc027,1.001,17,2114648.5
03c4909cb262a7c7a4d88ad216086783985153b6bd837e99768b260b4a4d315c38,1.001,21,4411322.5
023e8b9d0c52dc22d07f70a69624e2457df5760ca0b4d87a5df460b08863f46448,1.001,261,30590000.0
02309f3556d51e9d855594762dcf68cb283fbfd7e48618b6cecb8cd90e2e34d8ad,1.001,199,54231744.5
03deedbfee762a68a44d2587560507e513ac185908728aaf053ad4a3c096d8acb0,1.001,59,23283875.0
022df3659d511f156e3ee91ef608a095ce3399234d374c7105356a36a904469372,1.001,48,7222223.0
03f456e8c3479654da4498b64c1aa80656a33561d52f3444f5930f5c4a410a6fb6,1.001,47,14302974.5
020de548b86e373e795e37343c9ef6f972d45ade479cc71ed5a9a7dac2588d0a37,1.001,92,38775723.0
0353308936d64e44970186cb43f215fbce1e2ab8631da17c545fadb0a79312229c,1.001,37,4858812.5
03021c5f5f57322740e4ee6936452add19dc7ea7ccf90635f95119ab82a62ae268,1.001,109,258757979.0
032e42afae47fafc446608e34d42c4483179014a49aa409110108cb00617395910,1.001,101,6616223.0
02f3069a342ae2883a6f29e275f06f28a56a6ea2e2d96f5888a3266444dcf542b6,1.001,199,123279917.5
032d4baebebfdeab7a2ecef2fbe109cbef10de95f05aa54090fdb687789547dbf5,1.001,383,49638230.5
02f9c7deb297e32fc3d3d55f336176055cd667a2fada0bd5663e7413e1aba55b86,1.001,106,63786902.0
