node,total_fee,degree,capacity
032ed16eb9bec4084b7bec502d105283c7145957221ceb2193817f46349aa0de62,0.396,35,37975000.0
032434517e28f7b51665a525d5e11fa493bd4e30a59883b8156c2be4085f4aaf70,0.37,151,191988314.5
035f5236d7e6c6d16107c1f86e4514e6ccdd6b2c13c2abc1d7a83cd26ecb4c1d0e,0.36900000000000005,401,4238087593.0
02a04446caa81636d60d63b066f2814cbd3a6b5c258e3172cbdded7a16e2cfff4c,0.30000000000000004,552,735894602.0
02d1b7cd61582a850f54d3162dc1f25bf12ee7e5a348fe0812fde7b7af6dbdda42,0.3,29,18185000.0
028c8c9b0b588d00afabe905799aee0225a9315cdb63d7646b7ff7cf02fe4bf643,0.251,66,14632211.0
03d80f73824f7a881f4b3db3553b111d5defb99f6a8ab504b6e92723b335835b13,0.25,78,48084883.5
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,0.225,399,1649611543.5
034502648ec5f4c673830e33984e72a03185f9df6758977fc3c67fade393d400e5,0.22499999999999998,40,45208155.0
02f3069a342ae2883a6f29e275f06f28a56a6ea2e2d96f5888a3266444dcf542b6,0.202,375,501332253.5
02bdb6c80604f46458394da1e404cf414fe13ba117e7f2718ad7ae5ccc325d0824,0.2,101,235378739.5
038f17fe425f76ef337429af4a0ba8895f7b278cfa89cd30e60a8be4f6e82da4e7,0.2,53,90174977.5
0227acf39d4ef385a0d90537a87497639813ef69db36de25ec083780ab7f9ea084,0.2,24,19500000.0
0222a47478e5c70ff978584b15167a96a01fb131b9521d0fcebdcc9853c0e160ba,0.2,6,2000000.0
03f76dc93da337ca42efb5e831a2bdec8750c34d61d2c8b0c6ce3c8f31853e7d0c,0.2,28,25100000.0
021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,0.2,124,105957589.5
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,0.198,777,6941857704.0
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,0.18000000000000002,586,5583673759.5
0326e262cf1921cd6c597009e7725ce3ad9a7559b3e815d34cb3dfe30603dcf83e,0.18,34,8819685.5
02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,0.162,486,2584371966.0
021d70a400e9b8b0ebc1a8816da9c3294eba17d01beaafa210e5870233aee13d98,0.152,12,5250000.0
03205b045b0126c0d3fb826a38b9befc4babf51689544908c704d8e51fdec75ffb,0.15000000000000002,67,53849947.5
03a1c19ad2f36a26ae9319d7c143b473c0348f085cc44d2a3ac0fb339c16e98c76,0.15000000000000002,24,7750000.0
027119fffce99d1d2fd335dc30914823c722cdfff62659ee060d5bcd78a8f02058,0.14800000000000002,4,2400000.0
03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,0.14400000000000002,493,2128794810.0
0302536817c335e45bcd0b10b78fd06bc246609405d98eb64672410dce04f49e5f,0.135,371,280816423.0
0340f8fa6bc058df204691bc1c965de041e550d8ef0512d22007d4cab7ebd7a536,0.135,94,211286141.5
03aba668b98dbe9550cd998648878c445118c7eff35471f6583c526ad0f39f68aa,0.1,16,4723298.0
02feb7c345ee51c6f1c4eca60296ead1e347db4a2fd8b981dde55f39c0409a291f,0.1,10,20012500.0
03a5c342f8f08e5d9d8fc9a7e100a731e2bee203397663ce6e62a74a339aac496c,0.1,27,14300000.0
020111074bd304e17a1cc74e1f4b76d64b1764895ae3a26ad3ab2c4fd0f63cdc35,0.1,41,30950000.0
03f55b4f277b85df749ce23e4f55255a3f21f36dc7205d4a3b57e09c3953d87ad3,0.1,33,15750100.0
0235ce4e89c88de6e14098c9bd8ce76ad8b734003eeacbfd0255ee0bab50ace92a,0.1,39,19211484.0
0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,0.1,978,3144751024.5
03f5bb3357850195630f3a16fd2745049992a930185d5469c848d863cf51baf0d0,0.095,21,12294305.0
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,0.092,2077,2528373437.0
03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601,0.09,710,362758063.0
02bb24da3d0fb0793f4918c7599f973cc402f0912ec3fb530470f1fc08bdd6ecb5,0.08100000000000002,195,1480931879.0
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,0.078,1436,2451397652.5
02e440f78d01b317eaeae52e5af6fc501381b8867069c5a9ebaae293bd5ce3fa2a,0.076,29,25135000.0
02ec23c7c0c1adb58a46f6ca5a5acbcebfb2972ede2ed6ba73de605fda5288509f,0.07500000000000001,33,34588607.5
02ec921faa245b5813385e04a51a6f0e2d99a570ff820bc42b6d1048c278f21216,0.073,142,135343625.5
024d2387409269f3b79e2708bb39b895c9f4b6a8322153af54eba487d4993bf60f,0.066,349,985378534.5
0304ce547809e86aa0afd31b9b1c762142ca598b5fea05834a996a107434e2c693,0.060000000000000005,21,13868611.0
036d306e01a65128e5130c99a004119f36bc296ee6f002a7c3c478530b8249a548,0.059000000000000004,279,210706415.0
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,0.054000000000000006,356,1671693391.0
03d60df9d7542e4d228ca30477a9d733011eba8984b0dface98840a4d6e4da3f0d,0.052,32,34982523.5
03627ebe50fc6eb80b0caab0c3714958c701eda735e3c29588e83150d6d4a93976,0.051000000000000004,200,305863292.5
02a6c56279238ba23d3097adcb6a020c96005adfcbc47fc2aaf2d998c2ad24fa3a,0.05,6,1100000.0
033fc997c1622281b143fce0cce0711f18fdc8129684840b835d6a4c5ef9d49ddf,0.05,87,200394919.5
02e76ef4ebb71c27e5b556deb6bea90c290647a396bf036f5d95bec6b09d471b20,0.05,34,22150000.0
027303a99a67e64858b9f5fc80943fc5288dabb6396b17dcb567afea2c9c39d54a,0.05,21,2861000.0
033878501f9a4ce97dba9a6bba4e540eca46cb129a322eb98ea1749ed18ab67735,0.05,539,885492107.5
03fa3be3b4528c1d588e60060d7f10e37c38f5aa02f867632a5c7b816cf5afa775,0.048,40,22281500.0
0303a518845db99994783f606e6629e705cfaf072e5ce9a4d8bf9e249de4fbd019,0.045,391,2190739781.0
032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,0.045,406,1270352825.0
03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618,0.045,307,1030386834.5
0231eccc6510eb2e1c97c8a190d6ea096784aa7c358355442055aac8b20654f932,0.038,468,411139211.0
0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782,0.036,315,1166215577.0
02de11c748f5b25cfd2ce801176d3926bfde4de23b1ff43e692a5b76cf06805e4a,0.036,342,1922394636.0
03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,0.036,355,1351549730.5
03a09f56bba3d2c200cc55eda2f1f069564a97c1fb74345e1560e2868a8ab3d7d0,0.032,302,293857002.0
03bcfc26ecc326d3ab012ac7821f6fcec6cb75337ef505675c522e28d69061317a,0.03,47,53050000.0
034a9b2c51283caf64c5659224c9f09c6985114ceba45e661acfc395ddcdf3fbc2,0.03,98,66266054.5
02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b,0.026999999999999996,391,1505042682.0
0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,0.026999999999999996,725,1896215550.0
0257df90766ea0d82b72cb621f40bb96c2e6aef5e597b585307efc105ebe502709,0.025,35,16683750.0
02681b438a1b7f8a90cd92db9b2ba58046a20fe94db27b5a175808e2064452e904,0.025,26,4650000.0
03f360457d29f50a1fe2d5b2e603207377f1676b335546622c182b086259615755,0.025,80,92961597.5
03846aa88ae8710d0bcd881382f6164955b92600d2d25a3f9f70e897bfcc22c424,0.022,102,70321427.0
0292f947fa33a527ecd6242e34af2c48327220d327817f0dd39318986619956bf0,0.021,24,5367283.5
02e858e18790746695a30e8d8a6e2c9b39af32ea7e001bcc2ac021213049bce093,0.02,43,9952115.0
023ad453e0ab3767112427b654247bbdd337864532d38967485ab622d05f5d26db,0.02,120,89541705.0
02562210dcf4c52349e184ae2ce1ee41d7b7bc89392c213a6acdc8323705b68747,0.02,55,42900013.0
02058a29920854e5088ade34a0f89ca9c89464d6d6595c2942eb13047580a1192b,0.02,147,70421085.0
02e8980ad9bf9fca93e306e774c480cbcf36d8afde2a80a797314a70b19690b06c,0.02,11,7400000.0
0281d6f21551b0e2f733948bcd0ee5fcd258f949d0ab8d2c1418737d55dce2b88a,0.02,48,61211641.5
029a8741675c4c9078b577ddc4348d602d2fb45a12e6087b617925997a84f4c02e,0.02,113,112317056.5
02ba2ce99ad2eacdf57824081ada31114beaaca93dd6eee90d93a6e95852878ed5,0.02,20,6311150.0
02ba1722c9beb884f6bfa98181032054c5b7fff0c4408ffbc1bb856381b6350868,0.02,16,2875000.0
03f171125a76de0c957341488156993e3e6a603366021da31ef5811812b4881c81,0.02,65,56428805.0
0232f4c09bf0a9a1c19c68d4b22ebe0377bbbfc240e62afaee824d9355cd52eab9,0.019,90,110400000.0
0391e2edea5191627a25ecbd327c0dc2a95c880a5b0e73af38dc4a5a8964263b3f,0.018000000000000002,299,363242959.0
02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,0.018000000000000002,240,216761841.0
031ce29116eab7edd66148f5169f1fb658fad62bdc5091221ab895fe5d36db00b2,0.018,328,1236717760.5
03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,0.018,324,1083822622.0
03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,0.018,336,1198646756.0
022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,0.018,439,1742538622.5
0208dfa005c47a8ae85363d12c54007a38550ca0d6f1c559ee11caaac8221eccd6,0.015,255,349021033.0
0265c5055ce6b44275e4f0d49ef3f6aa856ead0b9c00abe69a087fd1a5f68c6a77,0.015,203,423105662.0
03f7e7efc7208e18b50cb63a0dcf66c525ade9cf569eaf6b2de70137638f2c5a79,0.012,40,36286186.0
02459b759a62bc3ebfe98a320da237944cc4f35456384bd8fdefa7d0340c75f46f,0.012,313,627117904.0
02d3152b1e4e1a080e764167e18bdd57dab196fcb6bfc9b918f9c9f830266009c6,0.01,20,4720108.0
020153f202e79ac0cc9a6cb806437845e2ebe0a219a242d2ce3394d5488a4b1442,0.01,11,2284619.0
02ed588d777b8512f850eeb0b167e26fd2da2052fb3ccf7a3c3abae2c920acac80,0.01,59,27896403.5
0266c9efc6f9492899fde60d2e50ea8d2509a0728daabf23c3707d242204657ad7,0.01,163,169279006.0
03339a8dca2023a3e2a7b4ee99f6a7be87d04bfd32775d3b7f85b0d6d30c457626,0.01,85,74841083.5
024a8228d764091fce2ed67e1a7404f83e38ea3c7cb42030a2789e73cf3b341365,0.01,329,311274235.5
0351f4fdba0020a18cfe0f0260c065a4e2aabdfb693f690db111f11c323c20234a,0.01,48,86685519.0
03055d3f08f9bf7725dc0644192f045e3466995db33c7464b0e32fb3542d866b87,0.01,163,64153030.5
03c673ca36cbae6becd609e827745961a92c6e4661f6200c463b8c101691a7e91a,0.01,82,147585362.0
022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,0.009,361,1418823298.0
02d875382a2f30533a1eba1bde7e71b414f942da8be37ef7f47dfde119ac1f405c,0.007,70,113788085.5
0275fa7a50101c63abe43e34d04e1878d5541324089dd28f722944e136fb611f37,0.007,14,6977457.5
03abf6eef13afc0757eac4b2a6fa16ce0e5b102b034e1fb106ecb267b114bc700d,0.007,28,23000000.0
02bb10aaa77a95a358cebb2d112c4de00e47c08f56e89b1acb4487ddd44cc98d6d,0.005,206,276170516.5
0387b383d3396cfce96504deef7a6caf7dd8507eea64d1d9080e5d150e5c35036c,0.005,28,19342123.5
02db3bce6ad28505ec56254e3c27b912f3d3723d7573e3b4174368b80ebf8f2ba8,0.005,125,191968236.0
0379221a4051d4171490e43e4a09e218a02941f06996b71cd814b290da08ad5f7e,0.005,102,78358882.0
02ccbd3873781e872007c634d4646da38b5740fa6dbff87dc7a89176bf53061455,0.005,21,17475000.0
0392cdd6a22ea90bb08017304c785b44774f3056230a033022fe1e98bcffae7042,0.005,83,96819452.5
032fc0c748b8ceb057017ac67db1431964b3f5c8780e89cf989037c9e76eae84b0,0.005,5,4000000.0
0296b2db342fcf87ea94d981757fdf4d3e545bd5cef4919f58b5d38dfdd73bf5c9,0.005,283,869851667.5
038baffac55a282ae73e0627146a12a345f7beccb90dec07280e8b970a072849cf,0.005,60,79410433.0
0289b70b52a04e951446674bedb571336295a2890ca0079639ebc067076277d571,0.004,152,375080062.5
024d07b3408c35e03983f6a6c02d3e70c14f5a00ebc49c395342aee6e64d02fe41,0.004,103,160813338.0
0323a0b2711ef4b29ccf2b1265dddf048090d879675ab0953f3fabd2fefae7d717,0.004,19,13954321.0
03ae641aa89c4d2c0034b31bad23a4f80f841d593ddd52f7f35cf7896d0ef8a594,0.004,105,144758597.5
02fc69ed61e775363010f85a148407d63f88a1679b274894b83477c42303eb6342,0.003,37,10364273.5
03e25ad1847ee2bc958ad713c52657d1a5a20ba27949445cadcfb52724f976dc50,0.003,4,286167.5
03c536ef7c9ee0f36ea7a3952aa87afc243edd6a5e79c6bf5e320da404363eaf5e,0.003,13,3067744.0
036ee0dfcbdda8ae21867c0fa93f98c163016fd0e5e6a6c715eeb2665390408b9c,0.003,26,7500000.0
0225ebcc280a5c1fb2e5d56fd2ada9a1b1277f66cf5ee090684e9e5f6e6313b475,0.003,67,61149121.0
03d937372ceaea5f57462a845c3bdd2b0254ecb07b8b9f9a30a605043bee178c4a,0.003,7,1339364.5
028cc8ed61927c980836ee0aed5d0aceae9c1c388a589e7f1a62041f2d98e7e230,0.002,63,53393361.0
03e5a10bd9d700cfefd89dcfb423e3b8124895feae20be70a967db4443594106e7,0.002,25,10064465.0
0329bb1f8d84236af2fb5423c1854d1d732c838176c0a7e052869f41c2dfd1c627,0.002,38,21168572.0
032f873d1fdbf0ee48b4c3aa0bdcf231922e455fd400c24d7275bc42653a92483d,0.002,14,19980988.0
03dd57a095459084935089a8d4326fa4e9e09adbfc8bc568e47051ac74beffc16f,0.002,42,27098810.0
0333a4a1ec6ddb057fdc26c830ee0e457ddaa32c1eb476a8b46d4eb1a592f70578,0.002,35,17670095.5
029221ee9b72b7b1be2cb09610839bef2ea286ba1d7da9fc184731abb789a8fed0,0.002,205,247876179.5
033c3c634183087678b728f061c389d8e7d6a13d3d0f7aae938c2db562c61d696b,0.002,57,84575000.0
025104175dea50fd0a74f04a1a52cca6b1de356220f5647fc3d5bcf57012f0e0c2,0.002,5,8000000.0
0212fff1e1565713ba134324dcbc4eec59659c167569db6c2ef9797ee1a6e54c63,0.002,70,53284213.0
0322e37513a043f4ee09f8fd32981ef1506d9ab0dfdef3f7e371cd78f14cf33ff6,0.002,13,24275000.0
021fedd090dfca119ff2b4cdd5c91c027dafb738950a67bd39915bbf802b92cf71,0.002,23,15154321.0
0361a4bc6165b70f5c59a646d6b1b33d576cf3bc0320592cd59fe297319255956b,0.002,20,16623607.5
022d509049e143b1c5fc5383210acb97a3e5a4b0e0d31dd4c920eee92a4aacd312,0.002,47,11688405.5
02414204a9b48c3a056915f63b01c359ef62296b1de3477575a9afa79f35fa54b5,0.002,25,6767160.5
025bda434ff1a69b84e9dcc18442bc4eaea22f9d92cef3542d4406ccfdbbcace30,0.002,47,45869037.0
03a6daac0ca23f681f86f7a3dba5674ae5eaa5c171571ab1ece5bf10c0ad7b4c4e,0.002,26,106024416.0
03528679108d02f35ad5df6f746574e2107ffb83fa576173f00353f59e39f0a251,0.002,9,4275000.0
0370dc416422872e127971bb41c1457ad98d35f924e2e259ef486507e761f929d7,0.002,9,375000.0
02a20247f515d978cbf9e9ce6a4287b5931d724068b7b88bbaead6380db3dd8e9a,0.002,394,711952927.0
02dd4a9cf224e290851f6af83072e2496479bdf4b65e1733e92e24d42a0ba89a75,0.002,183,178278505.5
02a49e170b9b5c0d4f4b4908da6fd797186f04166a0182f37ea87fb8523c3646ca,0.002,64,117848294.5
02c87de4005ec7d6256be1a018c9693ab18ec595d87cded5fdcff72c86466059b6,0.002,5,14800000.0
03321f928fbc083cf4c6fe1cbc81e80f455f9a8a41de1cb4208e202647f934c26a,0.001,34,14398838.0
035b017b7e0e490ded4d70efee7b131a490249672265de1bdb4b31df465e6a1b43,0.001,102,83955681.5
03571f29c16ebc3d0ad5cbcde0ff3b52ee8278312ae62c0884b00dad32b66ee519,0.001,29,10462987.5
0365283a2e4a88178a2fc4c00d7263481e908dc8d69f6b6ebddff0e25b0d3a8d3b,0.001,125,26485609.0
021b1b4efc8083882257755691bf5298d310509924dd48beeb50b9b5877f6c2294,0.001,25,10483893.5
03c457fafbc8b91b462ef0b8f61d4fd96577a4b58c18b50e59621fd0f41a8ae1a4,0.001,36,20741127.0
03d6cdccfefd88ecccb93cedc606815196039d5eac945f2f7edb300d217b28e557,0.001,37,10773888.5
02b400a39310c6c2791bfbbd7ea4e5799536aa2c867e89b3522d95bef3f9ede994,0.001,49,79144639.5
023246953603ae8915fdcd2176dc8c5ce2be5327dc7ba836319e5d0825bd806183,0.001,26,12875000.0
02324e581b77e1018e74eee2b8ec28036d2c277bfc7a3e17704a2ed83bbcd84d53,0.001,16,10500386.5
03e2a4a9cc59cfdafc2837633f9b9c13746dee9d100f30955d488138258c79416d,0.001,90,77608498.5
03328dba4e263835416d35b14a2f0298f567c6bb5dad7e3d33d671de30d542b4c1,0.001,59,68928266.5
03224c97588dda56a63e881c4f522ffd746a2f3b3cbfe4790e38c64ce263d6f6f9,0.001,326,857397283.0
03ccf481ea6ee6f8fb919e697268d86a6cb1cf21279deac757e20d976b0a1fdac6,0.001,24,13326616.5
03f890a7c0c1333fbec56e39f202ed5f91844b9172590e96c622ea9ae1e217c43d,0.001,25,1985000.0
039dce5f4f268060d7128267caba658a7e8cd0effaeb81f0daeef843ce2b22110d,0.0,7,1666666.5
02bb0aacc820b6d20f272d2febefeebfe5c9e22212ceeb1d39cebf2a91790495eb,0.0,71,31999999.0
