node,total_income,total_traffic,failed_traffic_ratio,opt_delta,income_diff
02167f321fc885c47fe7dbdb90330d6866196e268b82ff7f4b561508b386efd21a,1.06,1,0.0,58.94,58.94
03ec167b8086f16f76f8e723b253089b3768f063be9013e47c00078fe1dc3c878d,1.06,1,0.0,0.0,0.0
03a9b9b4d5bff67fb90d7deaf7db842e3aa5e3abea58fa488a8af3d163679107d7,1.06,1,0.0,5.94,5.9399999999999995
03cfcf239f16d4aaaf05a377bddf04378d5bcb0620317d508ae8d011b0be08d95e,1.06,1,1.0,0.0,0.0
03a3c2c47a5679aee396e8d51efc5c6b1e181fe3a1f7e7c7c89c33fa96d5faa577,1.06,1,0.0,60.0,60.0
02271f8ad4c3375619689776f1de924550e0cc8a9012dd5baf8303d5e28db8c520,1.06,1,0.0,0.0,0.0
023e3c71b3b89bf06d43986cd5d89eaf8d9ced0ea6d035c98ebd26b7b667040890,1.06,1,0.0,0.0,0.0
0351909b8ef735e9ed23df605eb3473377fd6f3c39f8697d4e9ea3c50705c5b6a3,1.06,1,1.0,0.0,0.0
02267dfd3548c201bcc74dbe067748d1738f58a84fdf46063a2396102b436851cb,1.06,1,1.0,0.0,0.0
034c4d5987d5b3b4704132ce5fefe044f7615c7882ad0ccccbf127ec29729bc7e6,1.06,1,0.0,0.39,0.3900000000000001
03025ad2f2514142b74b198a0863614a0ecc69dcc708a3ac91fb85c820ee2a60a0,1.06,1,0.0,571.79,571.79
02b60ffca21d6c5fb784c5e99d895c6cabfc467f1233da38c158accafe5ed4c859,1.06,1,0.0,0.0,0.0
038e87f3c1040381d303ee118f609075149b585e2c75b50cfe08c65556ca7edf7a,1.06,1,0.0,30.74,30.74
03c80be3937717b502e66dc6cf8ba2881c9e68a8398bfa08c2866babfc88a729f3,1.06,1,0.0,0.0,0.0
02459b759a62bc3ebfe98a320da237944cc4f35456384bd8fdefa7d0340c75f46f,1.06,1,0.0,0.0,0.0
021862c03891f8ff46094ba5a0d2523fc100d49e883c9070cbf50aaf09702f79e4,1.06,1,1.0,0.0,0.0
03aed93a4d0ef60f7c5f4642a096d05a41e217ad4977fed3fecb638879fbc884ce,1.06,1,0.0,5.94,5.9399999999999995
03e5a594f574f845409d474c105c5d233291f94d1fba4ee6a4de595c576bd2f4e1,1.06,1,0.0,0.06,0.06000000000000005
021e6d24ce6ab022428b8f047ff82d6029d779cd3eed2e96254444f13bdd7ea796,1.06,1,0.0,0.54,0.54
022007421ad9e0ccf118cc26d904f5972c568019cadc87f450025dd41aac9167a7,1.06,1,0.0,0.54,0.54
0242290d02d2cd0d0edd3754541eda6c4b71e58df2c8fc88513c3d8190e8120a4b,1.06,1,0.0,0.0,0.0
034cfb8dcb453372e8f13915cc770bcd7bb0f0809dd1b47c0c3b43b969ff9ff3b7,1.06,1,0.0,28.15,28.15
023d696f812e347d57219710ecdf7b55236a2c0a6bde1e2594fac99cffb41b92c1,1.06,1,0.0,60.18,60.18
03bfe4008a3dcf2f8f6d892d00e61086abdc23b4bdeae59319e9ad884b2038166d,1.06,1,0.0,0.0,0.0
02316000fd8baccf0ea45cadea711663feed67b68997de307e878441be7e9de34f,1.06,1,0.0,0.0,0.0
0232dfb488b67c20883a1dbf32aa0b65f326cbc0cd6cef424db7acfb7f514aff0d,1.06,1,1.0,0.0,0.0
0234d70cf65a4e8974d3d49e23ec7b9792877f783f2f5dfd3882422aada18a916c,1.06,1,0.0,31.43,31.430000000000003
02235e7e27a75a9626f4d6cee16ae1d75e6173227b1c7ac7993e036ef1f695a73d,1.06,1,0.0,35.38,35.38
022457e61da38e1a7cac56a054eb0ef225d84dfc6b932dfa119ad7fe6fbecdb71d,1.06,1,0.0,1.6,1.6
02354f446c12c9759409f533cc180dd400ace7e2efd93d4791c6147a883ca37cf0,1.06,1,0.0,5.94,5.9399999999999995
02368951159b28b9bb2923f4d1b265856e559586f79575298385d5b228cc5757f9,1.06,1,0.0,0.0,0.0
0237480cd2c974bfdb034f4effa8030885c7d3645c0a6e7b6ea99dbaf37e150497,1.06,1,0.0,0.0,0.0
03dcc94ab317def2d988552e8d838d20cb5e86ba93c86098e43ba366fa843f5357,1.06,1,0.0,7.0,7.0
02390b726b5139c5447b1ee2ed9e4ad81594041861b4e28f8c7ad36fc3681bf06a,1.06,1,0.0,0.0,0.0
03bb23b522d2a5d9c239addb6b788c4c1b0ded20a6a6d87c1b041fcd40fc21d2d6,1.06,1,0.0,0.0,0.0
03dd80145ece2ff7d69114e2aa4b809c4e93135a869d5833c4b3d1b7b77294c5b8,1.06,1,0.0,5.4,5.4
03ee180e8ee07f1f9c9987d98b5d5decf6bad7d058bdd8be3ad97c8e0dd2cdc7ba,0.8999999999999999,15,0.26666666666666666,600.94,3004.1000000000004
02da8d5a759ee9e4438da617cfdb61c87f723fb76c4b6371b877d0347abe953a4f,0.6599999999999999,11,0.2727272727272727,38.5,153.58
02e389d861acd9d6f5700c99c6c33dd4460d6f1e2f6ba89d1f4f36be85fc60f8d7,0.64,2,0.5,0.67,1.3399999999999999
033aa93d8abed5a070efd69e1119351eed005b3af4c0de43db350adc2278c914d5,0.6,1,0.0,0.0,0.0
0278630413d5af0d3981e1788d9ff27e47bc5640ac2ecb6d123309a0992a67bb08,0.56,1,0.0,0.0,0.0
035ee4232e84202c4c7a70f479beba74a424b7ee6235123400071844fa2efedd7e,0.56,1,1.0,0.0,0.0
0290cc884704073b2b633f69f852e8ca2a37660bb359a1e861f2b48760c298ac53,0.51,1,1.0,0.0,0.0
0384417e479afb21bff425f467382f9c064ac08bd422ea36542fa6799e026d77e6,0.48,3,0.6666666666666666,30.34,91.02
02c5371591b640da03f9a645e2ddfa5620d8537388b03ddd524d36766c0f550db0,0.427,7,0.0,59.94,119.57499999999999
022c3b4bdf935d254a3b3689f0496b8ca55655bf7c5032664899fec252f993bc5e,0.4,1,1.0,0.0,0.0
03434a39cd9a537c852fc8fb72454086d726f9111e9f730cef4985c39c11fae944,0.32,2,0.0,30.34,60.68
03d24a4d2c8841890779f3c788cd269d467ad8ff8fcfdc21c8ceead42c7dd7f04b,0.24,4,0.0,23.88,47.63999999999999
029a06f84c9bfddcf4dca173a4d1a540e6ce7f75cc7d1dde9fd5a70d80c504da07,0.24,4,0.0,6.94,6.76
037eb17d0fee2d20bacea3d78940b40f4ac61a5a7040a23b6e8280c80d7ebfb420,0.18,3,0.0,0.67,0.55
0335f1fcbb62b9490d0b4007fa158669e42f08599149b2cc54ed1d36888737e6d7,0.16,1,0.0,0.9,0.9
02c88a0df5e9ea7df582647f79b70b8e441047de308fd6b24408b8bd775f2234bd,0.122,2,0.0,6.94,13.88
033c87f6e5e202a4569d6d074da09cad4210a25bb89f00d6f53caa7429f6e55eed,0.12,2,0.0,0.0,0.0
0371719964ae7f42264932ad3f54940f146a00289c23ad9ac2bb6cb825c4730a58,0.12,2,0.0,0.0,0.0
03345d99a94e2fc8a69698f8bbec6bea5a4e8dbaf8b313085bb9710f6014765e45,0.12,2,0.0,55.94,55.88
03f18da23535adee245903c81750745197e3079d3b88b3898981c90a5f2411008c,0.061,1,0.0,58.34,58.34
03ee7c5f9e2092bbb09e8db799b069f991e6398f6c1e61cdd9a6ad8ecf83924a22,0.061,1,1.0,0.0,0.0
031d2bbc75802689312220a017c6b51fa246efc59c7aa9355f6f7395038ffb4d6a,0.061,1,1.0,0.0,0.0
03f09c85dae5712b682d28bf2bf558102f3e5a6d27ba2a1daf8da49984c8ca53b7,0.06,1,0.0,0.0,0.0
02f302189b8c0028aa919e5441a5d7e80c82ebdff421219e34408acea58274a823,0.06,1,0.0,6.94,6.94
03a76b80027d7c067e0da77da95880faaf89e9bf87b73a7d57bd4a3f2a124b764f,0.06,1,0.0,1.0,1.0
032260c3b64b471b7eb0630b4af5d07ca94ff4e759573cbbe1bfb25845c375ed6e,0.002,2,0.0,30.5,30.499000000000002
02fcc4b0a87749b022f05568d5ef893b7893bcbaa99276bbbb55d9e9abc1bdced0,0.0,7,0.14285714285714285,8.6,25.799999999999997
